          ,close  ,high              ,low    ,p_change             ,open  ,pre_close,volume  ,date    ,date_week,key,atr21             ,atr14
2018-10-24,195.69 ,203.47            ,195.38 ,-3.33                ,202.64,202.43   ,4415868 ,20181024,2        ,346,6.837175032179746 ,7.145356313281606
2018-10-25,203.52 ,204.91            ,195.71 ,4.001                ,197.18,195.69   ,231571  ,20181025,3        ,347,7.051977301981587 ,7.419308804844056
2018-10-26,197.49 ,202.41            ,195.73 ,-2.963               ,199.2 ,203.52   ,6523587 ,20181026,4        ,348,7.021797547255986 ,7.326067630864845
2018-10-29,191.04 ,202.34            ,187.63 ,-3.266               ,200.35,197.49   ,6623805 ,20181029,0        ,349,7.827997770232724 ,8.467925280082875
2018-10-30,187.73 ,193.63            ,183.75 ,-1.733               ,192.58,191.04   ,9239212 ,20181030,1        ,350,8.365452518393393 ,9.170868576071834
2018-10-31,197.67 ,199.96            ,193.25 ,5.295                ,193.25,187.73   ,7683459 ,20181031,2        ,351,8.415865925812176 ,9.137419432595589
2018-11-01,199.71 ,200.0             ,195.01 ,1.032                ,198.89,197.67   ,4439047 ,20181101,3        ,352,8.766241750738338 ,9.55509684158284
2018-11-02,197.72 ,200.99            ,195.25 ,-0.996               ,198.92,199.71   ,4261579 ,20181102,4        ,353,8.49112886430758  ,9.046417262705129
2018-11-05,197.72 ,200.99            ,195.25 ,0.0                  ,198.92,197.72   ,4261579 ,20181105,0        ,354,8.241026240279618 ,8.60556162767778
2018-11-06,197.98 ,199.13            ,194.29 ,0.131                ,198.2 ,197.72   ,3110772 ,20181106,1        ,355,7.931842036617835 ,8.103486743987409
2018-11-07,208.3  ,208.28            ,201.75 ,5.212999999999999    ,202.4 ,197.98   ,312329  ,20181107,2        ,356,8.170765487834393 ,8.431021844789084
2018-11-08,208.24 ,208.38            ,201.74 ,-0.029               ,202.19,208.3    ,4922836 ,20181108,3        ,357,8.373423170758537 ,8.693552265483868
2018-11-09,205.62 ,207.98            ,203.42 ,-1.258               ,207.38,208.24   ,3229908 ,20181109,4        ,358,8.05583924614413  ,8.185078630086027
2018-11-12,199.14 ,205.25            ,198.725,-3.151               ,204.62,205.62   ,3507348 ,20181112,0        ,359,8.188490223767396 ,8.362401479407897
2018-11-13,198.17 ,202.249           ,197.55 ,-0.487               ,199.78,199.14   ,2851971 ,20181113,1        ,360,8.17771838524309  ,8.323414615486847
2018-11-14,197.56 ,202.22            ,195.93 ,-0.308               ,200.84,198.17   ,188468  ,20181114,2        ,361,8.006107622948262 ,8.052292666755266
2018-11-15,200.71 ,201.15            ,194.33 ,1.594                ,197.02,197.56   ,3424560 ,20181115,3        ,362,7.898279657225692 ,7.887986977854563
2018-11-16,199.04 ,200.91            ,197.45 ,-0.8320000000000001  ,199.0 ,200.71   ,2939576 ,20181116,4        ,363,7.494799688386992 ,7.297588714140622
2018-11-19,196.95 ,199.06            ,197.07 ,-1.05                ,199.06,199.04   ,12469   ,20181119,0        ,364,7.144363353079091 ,6.809910218921883
2018-11-20,187.11 ,188.66            ,177.93 ,-4.996               ,181.23,196.95   ,3384224 ,20181120,1        ,365,8.41396668461736  ,8.716588856398973
2018-11-21,187.66 ,190.09            ,186.24 ,0.294                ,188.54,187.11   ,3948990 ,20181121,2        ,366,8.622696986015786 ,8.982377008879114
2018-11-23,182.6  ,186.23            ,182.26 ,-2.696               ,184.88,187.66   ,2601000 ,20181123,4        ,367,8.279724532741628 ,8.43139340769524
2018-11-26,191.85 ,192.23            ,183.68 ,5.066                ,185.58,182.6    ,6917227 ,20181126,0        ,368,8.304295029765115 ,8.447207620002539
2018-11-27,192.98 ,193.04            ,189.45 ,0.589                ,190.75,191.85   ,3976519 ,20181127,1        ,369,8.49845002705919  ,8.71291327066886
2018-11-28,202.28 ,202.47            ,193.27 ,4.819                ,195.0 ,192.98   ,6203007 ,20181128,2        ,370,8.691318206417439 ,8.967191501246337
2018-11-29,202.28 ,202.47            ,193.27 ,0.0                  ,195.0 ,202.28   ,6203007 ,20181129,3        ,371,8.763925642197668 ,9.036899301080151
2018-11-30,201.07 ,201.67            ,195.8  ,-0.598               ,196.59,202.28   ,7944649 ,20181130,4        ,372,8.556296038361523 ,8.695979394269475
2018-12-03,201.07 ,201.67            ,195.8  ,0.0                  ,196.59,201.07   ,7944649 ,20181203,0        ,373,8.367541853055934 ,8.40051547503355
2018-12-04,200.49 ,209.52            ,199.62 ,-0.28800000000000003 ,207.39,201.07   ,6595855 ,20181204,1        ,374,8.50685623005085  ,8.600446745029078
2018-12-06,202.99 ,203.367           ,194.22 ,1.247                ,194.8 ,200.49   ,6558875 ,20181206,3        ,375,8.565051118228046 ,8.673320512358533
2018-12-07,196.5  ,206.52            ,194.9  ,-3.197               ,203.78,202.99   ,4968069 ,20181207,4        ,376,8.84277374384368  ,9.066211110710729
2018-12-10,198.06 ,198.72            ,193.0  ,0.794                ,194.65,196.5    ,4101032 ,20181210,0        ,377,8.947067039857895 ,9.189382962615973
2018-12-11,197.74 ,201.4             ,196.06 ,-0.162               ,201.08,198.06   ,3582443 ,20181211,1        ,378,8.619151854416268 ,8.676131900933843
2018-12-12,200.29 ,205.96            ,200.26 ,1.29                 ,200.46,197.74   ,5160068 ,20181212,2        ,379,8.553774413105696 ,8.572647647475993
2018-12-13,198.96 ,202.2             ,195.31 ,-0.664               ,200.8 ,200.29   ,5246174 ,20181213,3        ,380,8.40252219373245  ,8.348294627812525
2018-12-14,195.33 ,197.24            ,193.19 ,-1.824               ,196.6 ,198.96   ,3801699 ,20181214,4        ,381,8.284111085211325 ,8.181855344104198
2018-12-17,190.45 ,193.54            ,188.766,-2.498               ,193.5 ,195.33   ,5460289 ,20181217,0        ,382,8.45773735019212  ,8.450141298223649
2018-12-18,191.61 ,194.35            ,190.1  ,0.609                ,192.06,190.45   ,4345203 ,20181218,1        ,383,8.164306681992844 ,8.020789125127171
2018-12-19,187.12 ,194.35            ,184.76 ,-2.343               ,190.93,191.61   ,6100646 ,20181219,2        ,384,8.29391516544804  ,8.230017241776883
2018-12-20,182.71 ,188.34            ,180.23 ,-2.357               ,185.6 ,187.12   ,6562735 ,20181220,3        ,385,8.574468332225498 ,8.650014942873309
2018-12-21,175.19 ,185.27            ,175.0  ,-4.1160000000000005  ,181.2 ,182.71   ,8374291 ,20181221,4        ,386,8.896789392932279 ,9.11267961715688
2018-12-24,174.65 ,177.98            ,171.89 ,-0.308               ,173.15,175.19   ,4351915 ,20181224,0        ,387,9.071626720847533 ,9.340322334869306
2018-12-26,186.43 ,186.5             ,176.0  ,6.745                ,176.0 ,174.65   ,5261366 ,20181226,2        ,388,9.275115200770482 ,9.602946023553395
2018-12-27,186.43 ,186.5             ,176.0  ,0.0                  ,176.0 ,186.43   ,5261366 ,20181227,3        ,389,9.509195637064071 ,9.902553220412939
2018-12-28,186.43 ,186.5             ,176.0  ,0.0                  ,176.0 ,186.43   ,5261366 ,20181228,4        ,390,9.599268760967337 ,9.982212791024546
2018-12-31,186.43 ,186.5             ,176.0  ,0.0                  ,176.0 ,186.43   ,5261366 ,20181231,0        ,391,9.681153419061216 ,10.051251085554606
